product_id,location_id,date,sales_qty,stock_qty,cost,promo,day,weekday,month,year,deficit
8000054507,9000034500,2618,0.0,56,717.5,0,1,3,1,1970,0
8000054507,9000034500,2620,1.0,57,717.5,1,1,3,1,1970,0
8000054507,9000102750,2708,1.0,0,717.5,1,1,3,1,1970,1
8000054507,5637149414,2710,2.0,2,717.5,1,1,3,1,1970,1
8000054507,5637147475,2712,1.0,4,717.5,1,1,3,1,1970,0
8000054507,5637145298,2714,2.0,4,717.5,0,1,3,1,1970,0
8000054507,5637149835,2715,1.0,4,717.5,0,1,3,1,1970,0
8000054507,9000099755,2716,1.0,4,717.5,0,1,3,1,1970,0
8000054507,9000099755,2717,1.0,5,717.5,1,1,3,1,1970,0
8000054507,9000111025,2718,94.0,0,717.5,0,1,3,1,1970,1
8000054507,5637145298,2719,2.0,7,717.5,0,1,3,1,1970,0
8000054507,5637150141,2720,1.0,7,717.5,0,1,3,1,1970,0
8000054507,5637147475,2721,0.0,3,717.5,0,1,3,1,1970,0
8000054507,9000102755,2723,1.0,14,717.5,1,1,3,1,1970,0
8000054507,5637149014,2725,1.0,14,717.5,0,1,3,1,1970,0
8000054507,5637149018,2727,1.0,18,717.5,0,1,3,1,1970,0
